pitcher_name,month,type,pitch_type,px,pz
Chris Sale,4,S,SL,0.373,1.903
Chris Sale,4,B,FT,1.65,3.274
Chris Sale,4,S,SL,-0.954,2.294
Chris Sale,4,S,CU,0.51,2.079
Chris Sale,4,X,SL,-0.669,2.387
Chris Sale,4,B,CU,0.917,1.616
Chris Sale,4,S,CH,0.854,2.987
Chris Sale,4,S,FT,-0.235,2.915
Chris Sale,4,B,FT,-0.191,1.624
Chris Sale,4,X,CU,-0.418,2.048
Chris Sale,4,S,FT,-0.438,2.203
Chris Sale,4,S,SL,-1.097,2.482
Chris Sale,4,S,SL,0.3,2.607
Chris Sale,4,B,FT,-0.964,0.84
Chris Sale,4,S,FT,-0.166,1.971
Chris Sale,4,X,FT,0.296,2.276
Chris Sale,4,B,CU,1.253,2.69
Chris Sale,4,B,FT,1.438,2.189
Chris Sale,4,S,FT,-0.703,1.935
Chris Sale,4,X,FT,0.275,2.024
Chris Sale,4,B,CU,-1.961,1.049
Chris Sale,4,X,FT,0.885,2.128
Chris Sale,4,B,FT,1.262,2.175
Chris Sale,4,S,FT,0.519,2.029
Chris Sale,4,S,FT,-0.531,3.289
Chris Sale,4,X,FT,-0.486,3.345
Chris Sale,4,S,CH,0.136,3.114
Chris Sale,4,S,FT,1.622,1.907
Chris Sale,4,B,FT,0.593,4.141
Chris Sale,4,B,SL,-2.282,1.248
Chris Sale,4,S,SL,0.121,1.753
Chris Sale,4,B,FT,1.498,2.234
Chris Sale,4,S,FT,0.754,2.285
Chris Sale,4,S,FT,-0.828,2.461
Chris Sale,4,S,SL,-1.268,2.034
Chris Sale,4,B,CU,2.185,2.996
Chris Sale,4,B,FT,1.787,2.558
Chris Sale,4,B,FT,1.366,3.075
Chris Sale,4,S,FT,-0.12,3.035
Chris Sale,4,B,CH,1.065,3.026
Chris Sale,4,S,FT,-0.754,2.713
Chris Sale,4,X,FT,0.734,2.147
Chris Sale,4,B,CU,2.064,2.928
Chris Sale,4,B,FT,1.583,3.111
Chris Sale,4,B,FT,0.148,1.506
Chris Sale,4,B,FT,1.579,3.325
Chris Sale,4,S,FT,0.133,1.904
Chris Sale,4,B,SL,1.565,1.869
Chris Sale,4,X,FT,-0.102,2.047
Justin Verlander,4,S,FF,0.853,2.568
Justin Verlander,4,S,CH,0.526,2.419
Justin Verlander,4,S,CH,1.141,2.211
Justin Verlander,4,S,FT,0.824,2.897
Justin Verlander,4,X,FT,0.467,3.849
Justin Verlander,4,S,FT,-0.604,3.104
Justin Verlander,4,B,FT,-0.206,4.188
Justin Verlander,4,B,FT,-0.2,4.507
Justin Verlander,4,X,FT,-0.387,2.812
Justin Verlander,4,B,FT,0.786,4.108
Justin Verlander,4,S,FT,-0.285,2.773
Justin Verlander,4,X,FF,0.546,2.747
Justin Verlander,4,B,FT,0.126,3.857
Justin Verlander,4,B,SL,1.146,1.976
Justin Verlander,4,B,SL,-1.087,3.517
Justin Verlander,4,S,FF,0.556,2.224
Justin Verlander,4,S,FF,0.05,1.533
Justin Verlander,4,X,FF,-0.897,2.68
Justin Verlander,4,S,FT,-0.141,2.717
Justin Verlander,4,S,FT,-0.186,3.705
Justin Verlander,4,S,FT,0.997,2.637
Justin Verlander,4,X,SL,0.267,1.471
Justin Verlander,4,S,FT,-0.437,2.666
Justin Verlander,4,S,FT,0.239,3.264
Justin Verlander,4,S,FT,0.436,3.279
Justin Verlander,4,S,FT,0.81,2.816
Justin Verlander,4,S,SL,0.909,2.74
Justin Verlander,4,X,SL,0.992,2.709
Justin Verlander,4,S,FT,-0.399,3.101
Justin Verlander,4,S,CH,0.045,3.161
Justin Verlander,4,X,FT,-0.447,3.62
Justin Verlander,4,S,FF,-0.523,2.349
Justin Verlander,4,B,SL,1.316,0.51
Justin Verlander,4,B,SL,-0.447,3.956
Justin Verlander,4,S,FF,-0.587,3.257
Justin Verlander,4,S,FF,-0.134,2.482
Justin Verlander,4,S,FT,0.117,2.672
Justin Verlander,4,B,FT,-1.643,3.899
Justin Verlander,4,S,FF,-0.978,2.499
Justin Verlander,4,B,SL,0.108,1.82
Justin Verlander,4,X,FT,-0.413,1.862
Justin Verlander,4,S,CH,0.809,3.476
Justin Verlander,4,S,SL,0.963,3.824
Justin Verlander,4,S,SL,1.035,1.315
Justin Verlander,4,X,CH,-0.444,1.091
Justin Verlander,4,S,CU,0.339,2.56
Justin Verlander,4,S,CH,-0.525,3.252
Justin Verlander,4,S,SL,0.541,2.648
Justin Verlander,4,B,CU,-0.353,4.304
Justin Verlander,4,S,FF,0.377,2.916
Justin Verlander,4,S,FT,0.712,3.201
Justin Verlander,4,B,SL,1.898,2.413
Justin Verlander,4,S,CH,-0.85,2.682
Justin Verlander,4,S,FT,1.075,2.788
Justin Verlander,4,S,SL,1.15,2.217
Justin Verlander,4,S,SL,0.682,3.272
Justin Verlander,4,B,FF,1.3,2.254
Justin Verlander,4,B,FF,1.289,2.401
Justin Verlander,4,B,FF,-1.511,2.692
Justin Verlander,4,B,FF,-0.617,3.724
Justin Verlander,4,S,SL,0.516,2.582
Justin Verlander,4,B,CH,-1.272,1.693
Justin Verlander,4,S,FT,0.889,3.063
Justin Verlander,4,B,FF,0.373,5.461
Justin Verlander,4,S,FF,-0.057,3.629
Justin Verlander,4,S,CU,0.17,3.227
Justin Verlander,4,X,SL,0.659,2.098
Justin Verlander,4,B,FT,-0.249,4.351
Justin Verlander,4,S,FT,-0.353,3.583
Justin Verlander,4,S,CH,-0.423,2.373
Justin Verlander,4,X,CH,0.772,2.139
Justin Verlander,4,S,FT,0.669,3.33
Justin Verlander,4,S,FF,-1.037,2.88
Justin Verlander,4,B,FT,0.3,4.657
Justin Verlander,4,S,CU,-0.647,3.242
Justin Verlander,4,X,FF,-0.015,2.796
Justin Verlander,4,S,CH,-0.422,2.475
Justin Verlander,4,B,CH,0.454,1.625
Justin Verlander,4,B,CU,0.35,3.473
Justin Verlander,4,X,CH,-0.75,2.577
Justin Verlander,4,S,FT,-0.11,3.563
Justin Verlander,4,B,SL,1.079,2.97
Justin Verlander,4,X,SL,0.08,2.963
Justin Verlander,4,S,CH,0.552,2.503
Justin Verlander,4,S,CH,-0.161,3.065
Justin Verlander,4,S,SL,1.672,2.955
Justin Verlander,4,S,FT,0.025,4.125
Justin Verlander,4,B,CH,-2.1,3.354
Justin Verlander,4,S,FT,0.229,3.256
Justin Verlander,4,S,FT,0.829,3.177
Justin Verlander,4,S,FT,0.513,3.75
Justin Verlander,4,S,CH,-0.1,2.182
Justin Verlander,4,B,CH,0.741,1.077
Justin Verlander,4,S,FT,0.517,3.557
Justin Verlander,4,S,CH,-1.141,3.643
Justin Verlander,4,X,FT,0.128,2.683
Justin Verlander,4,B,FT,-1.01,3.746
Justin Verlander,4,X,FT,0.204,3.378
Justin Verlander,4,S,CU,0.274,3.228
Justin Verlander,4,S,SL,0.328,2.276
Justin Verlander,4,S,FT,-0.41,3.757
Justin Verlander,4,B,FT,0.576,3.48
Justin Verlander,4,S,FF,0.495,2.9
Justin Verlander,4,B,CH,-0.041,3.963
Justin Verlander,4,S,CH,0.906,1.732
Justin Verlander,4,B,FT,-0.179,5.402
Justin Verlander,4,S,FT,0.24,3.423
Justin Verlander,4,B,FT,-1.024,4.285
Justin Verlander,4,S,FF,0.757,2.365
Justin Verlander,4,S,FT,-0.023,2.738
Justin Verlander,4,B,FT,-1.219,4.277
Justin Verlander,4,X,FT,0.666,3.617
Max Scherzer,4,S,FT,-1.257,2.18
Max Scherzer,4,S,FT,-0.409,2.061
Max Scherzer,4,S,FF,-0.459,3.272
Max Scherzer,4,S,SL,-0.884,2.812
Max Scherzer,4,B,FT,-1.417,2.107
Max Scherzer,4,B,FT,0.852,1.735
Max Scherzer,4,S,FT,-0.103,2.765
Max Scherzer,4,S,CH,-0.528,1.508
Max Scherzer,4,S,FT,-0.057,2.258
Max Scherzer,4,X,FT,-0.819,1.718
Max Scherzer,4,S,FT,-1.015,2.952
Max Scherzer,4,B,SL,-1.768,2.265
Max Scherzer,4,S,FT,-1.036,2.621
Max Scherzer,4,S,SL,0.979,2.135
Max Scherzer,4,X,FT,0.664,3.1
Max Scherzer,4,B,FT,0.783,3.191
Max Scherzer,4,S,SL,1.101,1.549
Max Scherzer,4,S,FT,-0.512,2.251
Max Scherzer,4,S,SL,-0.175,2.399
Max Scherzer,4,B,SL,-1.275,3.793
Max Scherzer,4,B,FT,1.004,3.238
Max Scherzer,4,X,FT,0.106,2.432
Max Scherzer,4,S,FT,0.422,1.852
Max Scherzer,4,S,SL,0.565,2.068
Max Scherzer,4,X,SL,-0.071,0.868
Max Scherzer,4,S,FT,-0.613,2.687
Max Scherzer,4,S,FT,-1.519,2.596
Max Scherzer,4,X,SL,0.702,3.372
Max Scherzer,4,B,FT,0.749,2.418
Max Scherzer,4,S,FT,-0.259,2.029
Max Scherzer,4,S,SL,0.697,1.8
Max Scherzer,4,X,FT,-0.457,2.496
Max Scherzer,4,S,FT,-0.335,3.504
Max Scherzer,4,B,FT,-1.601,3.683
Max Scherzer,4,B,FT,0.68,2.522
Max Scherzer,4,S,FT,0.18,1.917
Max Scherzer,4,S,CH,0.484,2.442
Max Scherzer,4,S,FT,-1.041,3.161
Max Scherzer,4,S,SL,0.917,2.461
Max Scherzer,4,B,FT,0.513,3.491
Max Scherzer,4,B,SL,-1.981,3.537
Max Scherzer,4,S,FT,-0.208,3.045
Max Scherzer,4,B,SL,1.135,0.576
Max Scherzer,4,S,FT,-0.08,2.764
Max Scherzer,4,S,FF,-0.147,3.104
Max Scherzer,4,S,SL,-0.453,2.624
Max Scherzer,4,S,SL,-0.052,2.103
Max Scherzer,4,B,SL,1.91,0.739
Max Scherzer,4,S,FT,0.546,2.309
Max Scherzer,4,B,FT,1.466,2.919
Max Scherzer,4,X,CH,-0.703,2.172
Max Scherzer,4,S,FT,-0.329,2.577
Max Scherzer,4,B,FF,0.75,3.243
Max Scherzer,4,B,CH,-2.037,2.746
Max Scherzer,4,S,FT,-1.16,2.872
Max Scherzer,4,X,FF,0.074,2.688
Max Scherzer,4,S,FT,0.422,2.43
Max Scherzer,4,X,FT,-0.731,2.38
Max Scherzer,4,S,FT,-0.613,3.063
Max Scherzer,4,B,SL,-0.974,3.274
Max Scherzer,4,B,FT,-1.24,1.98
Max Scherzer,4,S,FT,0.302,2.464
Max Scherzer,4,S,FT,-0.897,3.4
Max Scherzer,4,S,FT,0.379,3.294
Max Scherzer,4,S,FT,0.259,3.234
Max Scherzer,4,S,SL,0.629,0.728
Max Scherzer,4,B,FT,0.567,1.857
Max Scherzer,4,B,FT,1.618,1.846
Max Scherzer,4,X,FT,-0.473,3.124
Max Scherzer,4,B,CH,0.921,1.286
Max Scherzer,4,B,FT,0.592,1.751
Max Scherzer,4,S,FT,0.068,2.595
Max Scherzer,4,S,FT,-1.17,3.277
Max Scherzer,4,B,SL,-1.287,3.367
Max Scherzer,4,S,FT,-0.76,2.643
Max Scherzer,4,X,FT,-1.113,2.808
Max Scherzer,4,S,CU,-0.729,3.363
Max Scherzer,4,X,CH,-0.923,1.351
Max Scherzer,4,B,CH,1.119,1.753
Max Scherzer,4,S,SL,0.497,1.997
Max Scherzer,4,X,FT,-0.96,3.004
Max Scherzer,4,S,FT,-0.578,3.354
Max Scherzer,4,X,FT,-0.284,1.801
Max Scherzer,4,S,SL,0.595,2.158
Max Scherzer,4,S,FT,-1.235,3.237
Max Scherzer,4,B,SL,0.642,-0.189
Max Scherzer,4,X,FT,0.399,1.935
Max Scherzer,4,B,SL,-0.278,3.889
Max Scherzer,4,B,FT,1.228,3.39
Max Scherzer,4,S,SL,0.261,2.315
Max Scherzer,4,S,FT,0.313,2.327
Max Scherzer,4,S,FT,-0.387,3.063
Max Scherzer,4,B,FT,0.312,1.659
Max Scherzer,4,S,CH,-0.941,2.106
Max Scherzer,4,S,FF,1.396,1.701
Max Scherzer,4,S,FT,0.425,1.874
Max Scherzer,4,S,FF,0.495,3.193
Max Scherzer,4,S,SL,0.988,1.97
Max Scherzer,4,S,SL,0.856,0.624
Corey Kluber,4,X,FF,-0.175,2.623
Corey Kluber,4,B,SI,1.913,1.306
Corey Kluber,4,S,SI,0.436,2.845
Corey Kluber,4,S,FF,0.047,1.992
Corey Kluber,4,X,SI,0.004,2.916
Corey Kluber,4,S,SL,0.618,3.338
Corey Kluber,4,X,SL,1.194,2.214
Corey Kluber,4,S,SI,0.385,3.077
Corey Kluber,4,S,SL,1.065,2.277
Corey Kluber,4,B,FF,-0.356,4.636
Corey Kluber,4,S,SL,1.204,1.837
Corey Kluber,4,S,SL,-0.193,3.168
Corey Kluber,4,S,SL,0.095,2.791
Corey Kluber,4,X,FF,0.695,2.381
Corey Kluber,4,S,SL,0.741,1.941
Corey Kluber,4,B,SI,0.343,1.521
Corey Kluber,4,B,SL,1.535,2.699
Corey Kluber,4,X,SL,0.224,1.461
Corey Kluber,4,S,CH,-1.038,2.077
Corey Kluber,4,B,FF,-1.298,1.554
Corey Kluber,4,B,FF,-1.424,2.533
Corey Kluber,4,B,SL,1.314,1.6
Corey Kluber,4,S,SI,0.213,1.936
Corey Kluber,4,S,SL,0.806,1.632
Corey Kluber,4,B,SL,1.283,1.836
Corey Kluber,4,S,SL,0.911,2.314
Corey Kluber,4,S,SL,1.308,1.346
Corey Kluber,4,X,SL,-0.02,3.039
Corey Kluber,4,S,SI,0.296,3.238
Corey Kluber,4,S,SL,0.088,3.682
Corey Kluber,4,B,FF,0.111,3.728
Corey Kluber,4,B,FF,0.424,4.062
Corey Kluber,4,S,SL,-0.667,2.944
Corey Kluber,4,S,SL,0.875,0.917
Corey Kluber,4,B,SL,1.233,2.139
Corey Kluber,4,S,SL,0.226,2.002
Corey Kluber,4,B,FF,-0.229,4.156
Corey Kluber,4,S,SL,0.217,2.628
Corey Kluber,4,B,FF,1.522,2.839
Corey Kluber,4,S,SL,1.271,0.835
Corey Kluber,4,S,SL,0.709,2.006
Corey Kluber,4,S,FF,-0.821,3.377
Corey Kluber,4,X,SI,-0.211,2.7
Corey Kluber,4,S,SL,0.663,2.532
Corey Kluber,4,X,SL,0.218,2.616
Corey Kluber,4,B,SL,0.518,3.698
Corey Kluber,4,S,SL,0.866,1.424
Corey Kluber,4,B,FF,0.211,4.344
Corey Kluber,4,X,SL,1.168,2.67
Corey Kluber,4,S,SL,1.729,1.92
Corey Kluber,4,B,FF,1.175,2.804
Corey Kluber,4,S,SL,1.721,2.64
Corey Kluber,4,B,SL,1.77,-1.514
Corey Kluber,4,S,FF,1.45,1.934
Corey Kluber,4,B,SL,2.692,1.362
Corey Kluber,4,B,SL,1.289,0.639
Corey Kluber,4,S,SL,0.768,3.656
Corey Kluber,4,B,FF,-0.739,1.705
Corey Kluber,4,X,FF,-0.278,1.973
Corey Kluber,4,B,SI,-2.065,3.523
Corey Kluber,4,S,SL,-0.009,1.66
Corey Kluber,4,X,SI,-0.976,2.191
Corey Kluber,4,S,SL,-0.106,3.445
Corey Kluber,4,B,FF,0.787,1.168
Corey Kluber,4,B,SL,1.652,2.078
Corey Kluber,4,X,SL,0.4,2.733
Corey Kluber,4,X,SI,-0.011,2.748
Corey Kluber,4,B,FF,0.889,2.357
Corey Kluber,4,S,SL,0.623,2.871
Corey Kluber,4,S,FF,0.948,2.615
Corey Kluber,4,S,FF,1.308,3.006
Corey Kluber,4,B,SL,1.151,2.274
Corey Kluber,4,X,SL,0.41,2.081
Corey Kluber,4,B,FF,-0.624,4.1
Corey Kluber,4,S,SL,-0.298,3.543
Corey Kluber,4,B,SL,0.997,1.452
Corey Kluber,4,S,SL,-0.517,2.21
Corey Kluber,4,X,SL,0.789,2.665
Corey Kluber,4,S,SL,1.002,1.78
Corey Kluber,4,S,SL,0.593,1.46
Corey Kluber,4,B,SI,1.075,1.731
Corey Kluber,4,S,SL,-0.003,1.089
Corey Kluber,4,S,SI,0.687,2.984
Corey Kluber,4,S,SI,-0.028,2.969
Corey Kluber,4,B,FF,1.26,2.869
Corey Kluber,4,B,SL,2.521,0.979
Corey Kluber,4,S,SL,1.313,1.623
Corey Kluber,4,X,SL,0.252,3.106
Corey Kluber,4,B,SL,-0.584,4.646
Corey Kluber,4,B,FF,-1.217,3.766
Corey Kluber,4,S,SL,-0.181,3.234
Corey Kluber,4,B,FF,-1.355,3.748
Corey Kluber,4,S,SI,0.351,3.04
Corey Kluber,4,S,SL,1.264,2.65
Corey Kluber,4,S,SL,0.586,2.268
Corey Kluber,4,B,SI,-1.09,1.268
Corey Kluber,4,X,SL,0.57,3.017
Corey Kluber,4,X,FF,0.412,2.466
Corey Kluber,4,S,SI,0.471,2.838
Corey Kluber,4,S,FF,-0.294,2.985
Corey Kluber,4,X,SL,1.126,3.374
Justin Verlander,4,B,FF,-1.319,2.598
Justin Verlander,4,S,FF,-0.198,2.359
Justin Verlander,4,B,FF,1.353,1.571
Justin Verlander,4,S,CH,-0.269,2.32
Justin Verlander,4,S,SL,1.216,1.785
Justin Verlander,4,S,FF,-0.472,3.302
Justin Verlander,4,B,FF,-1.828,2.707
Justin Verlander,4,S,SL,0.634,2.452
Justin Verlander,4,X,SL,0.641,1.308
Justin Verlander,4,B,FF,-0.258,3.952
Justin Verlander,4,S,FF,0.238,2.949
Justin Verlander,4,S,FF,-1.164,3.596
Justin Verlander,4,S,FF,-0.761,4.052
Justin Verlander,4,X,SL,-0.32,1.612
Justin Verlander,4,S,FF,-0.184,2.587
Justin Verlander,4,S,FF,0.484,1.977
Justin Verlander,4,B,SL,1.927,0.197
Justin Verlander,4,X,SL,1.274,1.841
Justin Verlander,4,B,FF,-0.678,3.8
Justin Verlander,4,S,CH,0.219,2.123
Justin Verlander,4,B,SL,1.884,2.253
Justin Verlander,4,S,FF,0.067,2.66
Justin Verlander,4,S,FF,-0.282,3.853
Justin Verlander,4,B,SL,1.269,1.13
Justin Verlander,4,S,FF,-0.655,2.707
Justin Verlander,4,S,FF,0.787,2.891
Justin Verlander,4,S,SL,0.075,2.33
Justin Verlander,4,B,FF,-1.251,2.505
Justin Verlander,4,B,FF,-1.198,2.132
Justin Verlander,4,X,FT,-0.107,3.734
Justin Verlander,4,S,FF,-0.322,3.387
Justin Verlander,4,B,FF,1.698,2.194
Justin Verlander,4,X,CH,-1.051,0.81
Justin Verlander,4,S,FF,0.812,2.523
Justin Verlander,4,B,SL,1.653,2.834
Justin Verlander,4,B,SL,1.257,1.52
Justin Verlander,4,B,SL,1.568,2.097
Justin Verlander,4,X,CH,-0.576,2.708
Justin Verlander,4,S,FF,0.442,2.495
Justin Verlander,4,B,SL,0.965,3.35
Justin Verlander,4,S,FF,0.296,3.444
Justin Verlander,4,S,FF,0.503,3.221
Justin Verlander,4,S,FF,-0.024,2.384
Justin Verlander,4,S,FF,0.041,2.298
Justin Verlander,4,S,FF,-0.308,3.509
Justin Verlander,4,B,SL,0.54,3.451
Justin Verlander,4,B,SL,1.175,1.317
Justin Verlander,4,B,FF,1.431,2.584
Justin Verlander,4,X,FF,0.765,2.715
Justin Verlander,4,S,CU,-0.513,2.761
Justin Verlander,4,S,FF,0.787,2.856
Justin Verlander,4,S,FF,-0.403,2.109
Justin Verlander,4,S,SL,0.34,1.658
Justin Verlander,4,B,CH,1.84,0.788
Justin Verlander,4,X,SL,0.834,2.345
Justin Verlander,4,B,SL,0.755,1.776
Justin Verlander,4,X,FF,-0.007,3.065
Justin Verlander,4,B,SL,1.857,1.646
Justin Verlander,4,S,FF,0.124,2.445
Justin Verlander,4,S,FF,-1.459,2.68
Justin Verlander,4,X,SL,0.597,1.162
Justin Verlander,4,B,FF,1.008,2.463
Justin Verlander,4,X,FF,0.503,2.928
Justin Verlander,4,B,FF,0.192,3.672
Justin Verlander,4,B,SL,1.28,1.351
Justin Verlander,4,S,SL,0.359,1.916
Justin Verlander,4,S,FF,0.192,2.793
Justin Verlander,4,S,SL,-0.679,2.725
Justin Verlander,4,X,CH,-0.407,1.344
Justin Verlander,4,S,CU,0.61,2.548
Justin Verlander,4,S,SL,1.221,1.127
Justin Verlander,4,B,FF,-0.445,4.62
Justin Verlander,4,S,FF,0.261,3.09
Justin Verlander,4,S,SL,0.627,2.271
Justin Verlander,4,S,FF,0.589,2.446
Justin Verlander,4,S,FF,0.897,2.945
Justin Verlander,4,S,SL,1.128,1.794
Justin Verlander,4,S,FT,-0.701,2.971
Justin Verlander,4,X,FF,0.45,2.29
Justin Verlander,4,B,FF,-0.031,3.587
Justin Verlander,4,B,SL,0.286,0.529
Justin Verlander,4,B,FT,-1.1,3.349
Justin Verlander,4,S,FF,-0.723,2.522
Justin Verlander,4,S,FF,-1.013,2.835
Justin Verlander,4,B,CH,-2.022,2.563
Justin Verlander,4,X,FF,-0.515,2.216
Justin Verlander,4,S,FF,0.307,2.912
Justin Verlander,4,S,FF,0.688,2.5
Justin Verlander,4,B,SL,1.227,1.377
Justin Verlander,4,B,SL,1.21,2.739
Justin Verlander,4,X,SL,0.849,1.896
Justin Verlander,4,S,CU,0.009,1.885
Justin Verlander,4,B,SL,1.348,0.386
Justin Verlander,4,X,FF,-0.049,2.354
Justin Verlander,4,B,FF,0.181,4.128
Justin Verlander,4,S,CH,-0.38,3.151
Justin Verlander,4,X,SL,0.361,3.357
Justin Verlander,4,X,FT,0.249,2.627
Justin Verlander,4,B,FF,0.294,1.432
Justin Verlander,4,S,FF,-0.655,2.479
Justin Verlander,4,S,FF,-0.151,2.192
Justin Verlander,4,B,FF,-0.055,4.607
Justin Verlander,4,B,FF,1.434,2.504
Justin Verlander,4,B,CH,0.799,-0.109
Justin Verlander,4,S,FF,-0.022,1.84
Justin Verlander,4,B,FF,0.725,4.049
Justin Verlander,4,S,SL,-0.127,3.244
Justin Verlander,4,B,FF,0.84,1.796
Justin Verlander,4,B,FF,1.246,2.993
Justin Verlander,4,S,FT,0.155,2.431
Chris Sale,4,S,FT,-0.224,2.339
Chris Sale,4,S,FT,0.162,1.804
Chris Sale,4,B,FT,1.67,1.456
Chris Sale,4,B,CU,1.127,2.638
Chris Sale,4,B,FT,-1.086,1.288
Chris Sale,4,S,FT,-0.981,1.794
Chris Sale,4,S,CU,-0.714,2.611
Chris Sale,4,S,FT,0.515,2.898
Chris Sale,4,B,FT,1.205,3.682
Chris Sale,4,B,FT,-0.143,1.343
Chris Sale,4,S,CH,-0.155,2.631
Chris Sale,4,X,CH,0.633,2.406
Chris Sale,4,S,FT,-1.342,2.285
Chris Sale,4,X,FT,-0.784,1.985
Chris Sale,4,S,FT,0.575,1.747
Chris Sale,4,B,FT,-1.231,2.164
Chris Sale,4,X,CH,1.031,2.636
Chris Sale,4,S,FT,-0.865,2.466
Chris Sale,4,S,CU,-0.182,0.933
Chris Sale,4,B,CU,0.486,2.894
Chris Sale,4,X,FT,0.857,3.737
Chris Sale,4,B,FT,-1.299,1.282
Chris Sale,4,B,FT,0.034,3.502
Chris Sale,4,S,FT,0.23,2.429
Chris Sale,4,S,FT,0.488,2.184
Chris Sale,4,B,FT,-1.421,1.967
Chris Sale,4,S,FT,-0.008,2.783
Chris Sale,4,S,CH,0.179,2.654
Chris Sale,4,X,FT,-0.473,2.613
Chris Sale,4,S,FT,-0.065,2.867
Chris Sale,4,B,FT,-0.701,3.715
Chris Sale,4,S,FT,-0.301,1.924
Chris Sale,4,X,FT,1.333,3.683
Chris Sale,4,S,FT,0.756,1.894
Chris Sale,4,S,FT,-0.2,2.138
Chris Sale,4,X,CU,-0.767,2.154
Chris Sale,4,B,FT,-0.123,1.307
Chris Sale,4,S,FT,-0.579,2.354
Chris Sale,4,X,FT,0.176,2.48
Chris Sale,4,S,FT,0.406,2.571
Chris Sale,4,B,CU,-2.531,0.909
Chris Sale,4,B,FT,-1.27,2.241
Chris Sale,4,B,FT,0.276,1.06
Chris Sale,4,B,CU,0.915,2.897
Chris Sale,4,B,FT,1.134,3.088
Chris Sale,4,B,SL,-1.665,1.485
Chris Sale,4,X,FT,0.138,1.739
Chris Sale,4,S,FT,0.32,3.339
Chris Sale,4,S,SL,0.735,2.895
Chris Sale,4,B,SL,-0.892,1.786
Chris Sale,4,B,FT,1.742,2.692
Chris Sale,4,S,FT,0.521,2.036
Chris Sale,4,X,SL,-0.254,2.841
Chris Sale,4,B,FT,3.152,2.905
Chris Sale,4,B,FT,1.484,2.847
Chris Sale,4,S,CH,-0.093,1.439
Chris Sale,4,S,FT,0.019,3.614
Chris Sale,4,S,CU,0.392,2.866
Chris Sale,4,S,CU,-0.882,1.943
Chris Sale,4,X,FT,1.208,1.847
Chris Sale,4,B,CU,1.514,3.449
Chris Sale,4,X,CH,0.453,1.87
Chris Sale,4,S,FT,-0.141,2.782
Chris Sale,4,S,FT,-0.003,3.06
Chris Sale,4,S,CU,-0.598,1.671
Chris Sale,4,S,FT,-0.511,3.196
Chris Sale,4,B,CU,1.362,3.682
Chris Sale,4,B,FT,1.437,3.433
Chris Sale,4,B,FT,1.582,2.68
Chris Sale,4,S,FT,0.672,2.317
Chris Sale,4,X,CH,0.02,1.341
Chris Sale,4,S,FT,0.664,2.692
Chris Sale,4,S,CH,-0.235,2.896
Chris Sale,4,S,CU,0.265,2.03
Chris Sale,4,B,FT,-2.019,2.873
Chris Sale,4,B,CH,1.401,2.481
Chris Sale,4,S,FT,0.627,1.896
Chris Sale,4,X,FT,-0.143,1.48
Chris Sale,4,S,CU,0.396,1.555
Chris Sale,4,B,FT,0.714,1.33
Chris Sale,4,S,FT,0.523,3.458
Chris Sale,4,S,FT,1.019,2.901
Chris Sale,4,S,SL,0.548,2.278
Chris Sale,4,B,FT,-0.475,1.315
Chris Sale,4,B,FT,0.924,1.959
Chris Sale,4,B,CU,-0.218,1.014
Chris Sale,4,S,FT,0.009,1.558
Chris Sale,4,S,FT,0.843,1.379
Chris Sale,4,X,FT,0.189,3.293
Chris Sale,4,S,FT,0.955,3.248
Chris Sale,4,S,CH,0.641,1.79
Chris Sale,4,X,FT,0.427,3.318
Chris Sale,4,X,CH,0.767,2.76
Chris Sale,4,S,CH,-0.195,2.277
Chris Sale,4,S,FT,0.512,2.024
Chris Sale,4,X,FT,0.042,3
Chris Sale,4,B,FT,1.355,2.497
Chris Sale,4,S,FT,0.306,3.016
Chris Sale,4,B,CH,1.795,2.751
Chris Sale,4,S,FT,0.712,1.939
Chris Sale,4,X,FT,0.492,2.471
Chris Sale,4,B,IN,5.651,3.713
Chris Sale,4,B,UN,3.945,2.756
Chris Sale,4,B,CU,-1.242,1.855
Chris Sale,4,S,FT,-0.779,1.788
Chris Sale,4,B,FT,1.398,1.939
Chris Sale,4,S,FT,0.178,2.632
Chris Sale,4,S,FT,0.887,1.991
Chris Sale,4,S,SL,0.549,2.283
Max Scherzer,4,B,FT,-1.4,2.21
Max Scherzer,4,X,FT,-0.6,1.91
Max Scherzer,4,S,FT,-0.49,2.57
Max Scherzer,4,B,FT,-1.6,3.09
Max Scherzer,4,S,CH,-0.83,3.05
Max Scherzer,4,S,FF,-0.19,2.11
Max Scherzer,4,B,FT,-1.25,2.55
Max Scherzer,4,B,FT,-2.77,2.76
Max Scherzer,4,S,FT,-0.73,1.39
Max Scherzer,4,S,FT,-0.24,2.73
Max Scherzer,4,B,CH,-0.93,3.44
Max Scherzer,4,B,FT,-1.48,3.66
Max Scherzer,4,S,CH,0.28,1.89
Max Scherzer,4,X,FT,-0.8,1.66
Max Scherzer,4,B,FT,-2.53,3.46
Max Scherzer,4,S,FT,-0.55,2.52
Max Scherzer,4,S,SL,-0.27,1.74
Max Scherzer,4,B,CH,-1.35,0.59
Max Scherzer,4,S,FT,-0.64,3.48
Max Scherzer,4,B,FF,1.7,1.66
Max Scherzer,4,S,FT,-0.46,2.81
Max Scherzer,4,X,FT,-0.46,2.43
Max Scherzer,4,B,SL,-0.38,1.1
